	timeid	src	dst	delay	packetloss	link_usage	free_bandwidth
5343	333	3	4	152.028	0.133333	0.0062678214523651885	0.00535711235244888
5344	334	5	7	110.026	0.0333333	0.00031989336887704346	0.00031989336887704346
5345	334	5	6	142.033	0.0666667	0.00031989336887704346	0.00031672610779905297
5346	334	1	7	80.028	0.0	0.0004211929356881073	0.00033164798085677744
5347	334	1	4	94.026	0.133333	0.00015994668443852173	0.000152330175655735
5348	334	2	8	82.029	0.0333333	0.00015994668443850964	0.0001279573475508077
5349	334	4	1	94.026	0.133333	0.00015994668443852173	0.000152330175655735
5350	334	4	3	152.028	0.133333	0.0003198933688770193	0.0002734131357923242
5351	334	6	9	102.026	0.133333	0.00031989336887704346	0.00029081215352458497
5352	334	6	5	142.033	0.0666667	0.00031989336887704346	0.00031672610779905297
5353	334	19	20	108.026	0.16666699999999998	0.00015989340439707115	0.0001480494485158066
5354	334	8	2	82.029	0.0333333	0.00015994668443850964	0.0001279573475508077
5355	334	7	1	80.028	0.0	0.0004211929356881073	0.00033164798085677744
5356	334	7	5	110.026	0.0333333	0.00031989336887704346	0.00031989336887704346
5357	334	20	19	108.026	0.16666699999999998	0.00015989340439707115	0.0001480494485158066
5358	334	9	6	102.026	0.133333	0.00031989336887704346	0.00029081215352458497
5359	334	3	4	152.028	0.133333	0.0003198933688770193	0.0002734131357923242
5360	335	5	7	110.027	0.0333333	0.015307128580945118	0.015307128580945118
5361	335	5	6	142.026	0.16666699999999998	0.015050983005663756	0.014901963371944313
5362	335	1	7	80.029	0.0	0.01573342219260259	0.012388521411498103
5363	335	1	4	94.025	0.1	0.014427190936354662	0.013740181844147298
5364	335	2	8	82.03	0.133333	0.01573342219260259	0.012586737754082073
5365	335	4	1	94.025	0.1	0.014427190936354662	0.013740181844147298
5366	335	4	3	152.03	0.133333	0.014267244251916139	0.012194225856338581
5367	335	6	9	102.025	0.1	1.6573777481679142	1.5067070437890129
5368	335	6	5	142.026	0.16666699999999998	0.015050983005663756	0.014901963371944313
5369	335	19	20	108.024	0.133333	0.01390469843385549	0.012874720772088417
5370	335	8	2	82.03	0.133333	0.01573342219260259	0.012586737754082073
5371	335	7	1	80.029	0.0	0.01573342219260259	0.012388521411498103
